id,target,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
X5LTH6KKB14SZ3D,0,1.4965162534609644,3.5471272523165145,-1.7441225340417201,3.500054257685532,1.2392259767285445,1.8725119010544011,1.5001385868997115,-0.3785156974898851,-0.2311766116730683,5.81453979643239,-2.7232468673174237,-0.7242349948577136
SGRUWQZLMQRYVEF,0,2.3931067486178508,2.1643114358068547,6.196716679906448,-3.825382640078441,-3.4857931006154987,1.1888478119246664,2.230184451344201,-1.4196854953518874,-0.1653566161178744,-0.24067549890571327,-2.3483468608788494,3.2514349936064733
OGIR2O0LAUT7Y15,1,-3.5958204225283623,-0.2001646913880304,2.761999102557291,-4.48271718172305,1.2532542203098889,3.990611997291338,-1.8297513308615396,-1.7995592705189374,-5.7594306011802745,-0.5744346583761948,4.792549668870631,2.033674773053848
IQYZMBO2IXS38J5,0,-1.654470498927131,7.932877688385877,0.569294225537655,-5.497830381590656,-3.675271382189982,2.4106084058303265,1.4412342804996685,-0.9029227099428563,0.22333713742061162,-0.8905756396415685,-0.07771147951113996,-1.3129683257043816
3BB05U0OFFXFC92,0,-6.1808348478298685,-2.7030450127866277,-1.9021001824977422,-2.4181672151527573,4.66580960714411,0.1364959640996963,-6.846378158986223,-0.0009696601116103889,-4.675738478218621,1.4194976814138194,-0.705476557311161,-2.239339474017921
4XRVQU7VP5XOE50,1,-3.737960583205012,-4.208648296380335,2.98688907860206,0.11421646700096735,2.070373432850797,2.7828592456199837,-2.2486312872719005,1.7608329438133246,-0.2681000882847424,-3.7662023688771598,2.4864147859285777,-0.49806494544898233
R9JNT7LPPMTL18I,0,0.5437261791468729,2.16349199318886,0.7714117105531624,-1.1869458337503016,-2.361572948105409,2.9011340282122546,-1.9387379881401667,2.867822432892944,3.22362051555464,1.6468576791763985,1.096296750227458,-3.944130291895807
HCS9LT2Y2AEXDU0,0,-0.7915518408691926,2.326016691817606,-3.9215303022327817,-4.21001444279908,1.2816695664557336,-0.015282050547509717,-0.7872107790326122,1.5863925054495018,-2.6937373215175424,-0.7316879660562732,-0.6294811841526011,1.4713268822432253
IH90G919BM9I82M,0,7.202086500447904,-2.9421165946924432,-1.495804893841747,-1.3821641050854132,-1.635169059000936,0.4665725961762435,5.465264570558947,-1.0919455634664958,-0.3115735065524258,-0.24161349607789884,1.6151403437773486,-0.24329183128857546
DORL4QW5X9KVPM3,0,-1.5836595757386962,5.445192171377289,1.4866827631992987,1.2523422213469557,3.1591362585471723,-0.24331020585848911,-1.693276990762587,-0.6600348166018517,-4.934657256351641,-0.934254940097057,-3.4266164604899068,-0.11527746335447223
1FWXWII2B4GSVO2,1,1.5650488547556378,-2.0453269856705623,-4.113133581753195,1.0493062417504755,-0.2834023668699156,-1.5093808826892028,-5.237306793483898,-1.0052184539019011,7.4297568805910235,0.6931362693200789,3.984549516389487,-0.9360062666362512
8BLLFFVU5AVUOLE,0,1.0570392645436137,1.9345232073870189,-0.3128071970266797,-1.4493562887357725,-5.61856032746,2.281922076347091,2.7555448477947557,-3.3350223365256695,1.9346200905856419,1.5274339584924623,2.450462900050129,-2.383428222862582
7LM8TEML0JJUP79,1,4.82709315790267,-0.878721891808796,-6.435798749694207,-2.1785262786024235,1.56172110877274,-1.8528106177338373,7.035288342946814,-3.7957155049688716,3.149070318467233,-1.7543603034470838,-2.598966897985364,-0.5627338488399052
EDTORCWA7JLJXR2,0,4.648555528256194,3.8485628790434765,-2.686472965856437,0.3543751980072619,3.0017369442291466,-0.022671841669142503,-2.6100882687249167,0.32579614800860746,1.2139735245934302,0.9377678869124192,-4.041488681475554,-3.842759504639785
54L4NH49BL70U11,0,-0.05065152003764145,2.884622483193323,-2.629110711985554,-2.737635795215784,1.86110290144301,4.816474836150802,-1.8911427913706813,3.831567525993737,3.982813612516402,-1.3062973055676845,2.2077227718585117,2.066165164515209
3UUIZLVWNI17PTS,1,-1.9079319349902275,0.31977092609005614,1.2387383017100588,-1.3440434039070261,1.700048634008844,5.931845921175783,-6.160961385178597,7.906318957977392,-3.928777646930773,-1.7711523579079833,1.3859275320375328,-0.04953007930879958
9BKU73C3920M7U2,1,-4.108367402358496,-2.930878573704648,3.52321232263403,1.7373375847927752,-1.3891625524842286,1.7442186811098592,3.9843614752623755,-2.2950930543318857,1.181738883921321,2.701043187635118,-2.529173542240529,-1.3185978934737703
1FDXMQ3WEB4T8FX,0,2.019318169951662,7.45181981402034,1.6927633105618385,-6.661057213265117,-0.5346794135323188,4.734106279262944,1.3915364514792814,1.3021392975154316,2.0772838714177455,1.7076835928410123,4.474209851017902,-1.9120002203155557
8BNW70NO4PZ1SP8,0,2.31757490934756,1.2498223899784309,-3.19366461707523,0.40171239415208604,6.132462486091844,-1.8147068015241692,3.5721636809880097,2.850586044964093,2.0865220616850673,2.447401101152691,-2.14022455160565,-7.173488557511913
9FZ4PTUPKX5LMKH,0,-2.413906634520836,-2.54646816758855,-1.4973816022004218,-1.0691551106511459,-1.283411474325416,4.652978123264562,-0.5159677797664484,0.019777476883499595,0.8468895697839954,-4.092336405038882,-2.568081719728575,-1.4151943918911387
6ORF0D0DFS6K2TT,0,0.18204691226616235,2.4901696644737856,-4.495990044777516,2.5831484318873263,0.602479520824994,-0.601667636140687,0.5200351922186985,0.5712287070842016,-0.04182985571795267,0.34138269101646096,3.2135718641569238,2.399619061867024
AAWPXJHJUHCIL4R,0,-0.3474170708009709,-7.103891791123761,-3.97025347461829,5.4092721352233735,2.327741472553813,0.15497078934731584,1.1095953049380705,-3.212133876895936,5.794017464874779,3.0991989475381048,-0.8922239828341896,1.6975736900508593
5NM3Q7E9Z913WQJ,1,0.8218640307749818,-1.4321482040509568,-2.16585999659265,-0.7669089802600102,2.7100654529153085,5.896891318461318,-5.757549399802173,-1.1959508843158408,-3.275452994030929,3.3239370864921516,-0.12911697361175195,-0.4040776934867373
UWN1TZBQ0SATUPK,0,1.3828446462893922,-2.1078159315263054,3.1281044756815666,4.110571782790508,1.8221484410203725,-0.1313137659085573,0.141609294889393,2.0521752618996243,5.821303155845859,-2.697987738258734,3.0316302212335398,-6.214067435696018
JF96J1WNOJQCL7F,1,1.6017124950359345,-4.54612517220674,0.6911247342235934,2.2021834611262228,0.4125533156878418,0.6702167414762819,-1.380838644232884,-0.9224512698531306,-2.2214738959450573,0.9423472065644592,1.6037708268630495,4.638778985107203
W455RDJ3YSYKDYW,0,5.54720711451082,-1.5610157321535991,-2.2252804533617088,1.2621681330008685,-6.040198562813209,2.7410796643464863,0.02985032916032425,2.0020512168927427,-1.90827321880698,4.296384646252362,-3.3764641403693787,0.9203311406650752
YPX0VUKKSYEOEIM,0,-1.696502113734534,0.7340864489756962,1.5175133339355444,-5.347255029957532,1.7989379466194975,-0.649307902292144,-1.3113986550526382,-3.4057184844463455,-2.1550155623018443,0.3030685066375715,2.65050830370295,-4.130100886574532
4FHDH8REVDQKFSB,0,-0.7156731607146132,3.8265427409217105,0.7100191051892192,0.44272314179596917,-5.62492229716852,-2.6681160368322114,-0.6218293605760647,0.8792962053895961,-1.8750019544415402,-3.483140559139165,-1.7237997471306579,-0.7319751547435115
JEDX0B5YE22O5HT,0,-1.7717048237010542,-4.009555450307117,3.0197568579917995,3.1305708614455017,-4.236143375832037,3.0955081694937623,-0.39895554947262296,0.7388008245484351,-0.2926091829373051,-2.978470956871276,-2.3011958442160543,2.9686841584675627
ZMCKOFQ26G2SL06,1,-4.0225211985157365,-0.6924098230878841,-1.613615877059234,-0.09356811815866733,1.7398628720450644,-0.3631468479561865,-2.141447220389208,4.482838914400663,0.6207557621436794,3.2269255306780282,-1.883157416788988,-1.2516787696610963
MHBOI9EJGLBIF5I,0,4.752633864771564,0.15059854372821393,0.7887405617458749,-2.374519259504921,2.9823860997219076,0.35521832384690394,-1.243324120752845,1.9543129638937664,-4.442013702624966,-2.8925389228469927,1.9090473612357968,-1.48648531418683
KZZ6GPPOVLWF9HW,0,1.0397238597847345,3.738197713524118,0.1617050388868564,-2.413333136946012,-2.8181408167076993,3.045279535672467,1.1088560825639067,-2.5717401856479687,-1.865442564069067,-0.6538834420189404,-2.671732474098038,4.093116051956727
OGEZHM6MNAYZKMR,1,-1.8399705501112038,3.3971375888730186,3.259970302233489,5.847789784016867,0.25335540798086525,-3.028681007343118,-1.9376522706820647,-4.864035781593585,0.3836387738007522,0.2871321595070008,-6.7117753501154525,-2.1158170209214893
OHLSGG0B5VPQW38,0,-3.2163879292333273,-2.278230862222495,2.254267601405373,3.6012522863244882,1.2464987278073218,-4.281195303094081,-4.588370885012293,-1.513759566016624,-0.28599032521616286,-2.436849071473568,3.7251203406764803,-1.4996157806067403
HXI0YT0JVTIS9OK,0,-3.00655783644443,1.3570754461003502,-1.9988106975029825,1.5412792986188042,-5.672981599497173,2.0657679560901174,-0.9883056511497369,3.1715275167982404,-2.408497222932256,1.9794218876089893,-4.514888287447091,5.621864264123271
U1KAL3XWDY6FE3Y,1,0.9045378833994719,-2.2981552809596666,1.6550160671254392,-2.5439355111065227,1.9936391536368263,2.251021372323991,-3.6331579482375673,-2.6196506548391634,0.6118199126461371,2.3347002434522333,2.0204691892446007,-0.28867212014742205
BV2Z5LR91JW5GL0,0,0.6636357838551638,-3.1737200136117076,-8.949040091836189,-3.467019408631515,4.340905865146346,-0.7999651954820348,-0.4986432193954663,-1.620324153228151,-0.09290510069977086,-5.038343509694504,-1.7122001668838691,-0.6468823521092032
IUOGS4BPH2CZNOI,0,-0.6221858325452025,0.330695852056399,-0.42521613268557207,0.8042353618552229,0.3356505770753012,-0.09000174562383402,0.7121311424991211,2.787265158266578,1.531199210518206,1.8214970031189361,-2.320785502868155,3.109500929313322
N0CWMOTK8EZTK6G,0,4.014290904480227,3.3565269129055517,1.2013524181701345,3.090827850428215,-3.8338407822541747,-0.9245483372563372,1.0442369659339166,8.696286173030671,-2.957257994912762,3.371282170661625,0.4120054182075402,0.6267857633591207
VS4Z0JFWMOMJBKT,0,-0.42904052277008087,4.423468713180267,2.667308863460479,1.1939700863705631,0.8711927788304039,2.1833016532695955,-0.3115347519236907,0.5658224962857381,-3.929700647371316,-1.36694648509498,3.717461051417864,-1.108033011585215
IGANM4QMGBIXG1D,0,-1.9325060516061392,-2.2759984110061633,3.14203094142076,-1.2840689031056711,0.5802299338369207,4.250167341163704,2.8402470444599217,3.1875779495677565,-0.8098742822424689,4.527061117225971,3.7938713027840825,0.8259694552501893
QNA9J5Z8SMXG6VH,1,-2.51638521317206,2.1645241474323176,2.221240025720101,4.523770128399015,1.422707971534407,-5.14504429890922,-0.3516988772746501,0.9157468638821896,-0.17698216197975755,-2.343678741715177,0.1259185367360106,-1.990371974220356
JTGT91W9XH385ZH,0,-1.8581005716477057,4.592671489868907,-5.917729673455372,3.4907365862695663,-4.904074811320889,-0.9580838136079467,-3.659870299741727,-3.4648612033242587,1.2363685734756944,1.2210692059387034,-0.6424982435564048,2.7497077367610556
7O7DCCCHZ5E3SP9,0,-2.5456830103943444,-1.8366162842267175,0.3911802659815537,1.8476666234781347,0.3333597280708829,-4.2963070242434735,-1.432943276657426,-3.4885519063932944,-4.847701663951332,3.0268452997594513,4.974693173556113,-3.711582764653887
XF5UJ3BTXOLI2C0,0,-1.264670092272,0.5697342131093822,-1.8289731522493584,-4.498257012995136,2.496172632002026,-1.1454208249467308,-1.4323433416232676,-1.1592324811278112,2.910163424315783,3.290382634999175,-1.0052989394596994,0.25741833269013237
OB7R54VIPO3M1WY,1,-2.9664637198966544,-2.3676508424595313,-0.55343171567243,-5.428952752113142,-2.995767772355048,-2.3759819717739843,-1.7214708198906314,2.2130913574561855,4.207131532166973,-1.2276804415550626,1.6898681448241777,-1.810027814654707
AWML2NTNQ3JUPE4,0,1.565462214354928,1.7402538120350668,-2.040079522434513,-0.37451826286246376,3.6539108863331897,-4.965397577526439,-0.4020744697257621,5.106286104785661,3.7872682078940354,0.9530096242839412,-0.4557831330529877,-1.2681082191445485
VZ6Y4RFG1TWTOUO,0,4.2811683862764705,4.561322503427925,-0.03498294966385725,-3.327349362302363,-2.674499976414557,-1.775618865647757,3.206658023105055,3.101229213517458,-1.159967449059565,-1.8056654819977924,0.8570377551091082,-0.0951094769940953
JH8MJB6YHIZJCEJ,0,-1.5180309580197808,-4.623646203705902,4.60459319508313,1.6159137646233641,-1.3177634090019812,6.827563507970586,-0.6277783501124593,3.875296430062064,2.765418041378708,-1.5270360100605913,6.3732296038908824,5.143141634014571
EN09Y7EH3OJLK84,0,-0.46154419528396945,2.851837125510786,-0.6285996937170856,2.3458301042767746,2.029810742894274,-3.4340900053762047,4.2002342404236845,-1.3103423072262927,-0.8312183505105009,-2.128076500729286,-0.20129841321622036,-2.17687442532435
S4BYJOVUBS8YVY8,0,-0.21880619875927368,-0.8987257810737705,-1.1295978750798987,0.15069857603362147,-1.2493928118267206,0.6370858088234047,3.291852076286302,3.1673099247417613,-1.7290382045231711,1.3962472403827533,0.565650797454837,-0.16137952689710008
Q2ZQQIDKQ6HS48Z,0,-2.3542648343702295,-3.739093554489322,-4.053069310239965,-0.5691435042683242,-1.2628049970508366,0.7960211994697741,2.4500086303505832,-2.5941420340796855,-0.5199714632355079,-1.0143917980066945,-5.511814389405195,-2.658498517727663
91RI17NQW6ZW3MO,0,2.6174979205283604,2.189932822439211,-1.3709021674110864,-0.23141064004960954,6.881813778380541,-4.049314066677815,2.432913223447999,1.4365919069011837,-0.8589740879416365,1.985586290452535,-5.203975303808322,1.6518986835510228
07OY1EZIOIV6UJ8,0,2.056179774234364,1.0823214065248612,-5.258392275090595,-3.592869492162451,1.367072472784633,-2.8496615790367534,-2.4657527094988887,3.399731972105121,-1.439168748187692,-1.0503549200537479,1.833991266246209,-2.4032757679134926
TGCMAFWD6T0L2OD,0,-1.1462064942946557,-4.6844729032387065,-1.4031645108015876,0.7075764119587081,3.315489460488301,0.009117223031427304,3.0155248878844096,-3.3029461520001533,-1.4477664405450916,-0.1005199709457371,0.17358479759991136,2.087568119065728
K4PORG3EBYODMM9,0,3.2679157949340265,-0.6153205139324265,4.1173167313867225,-2.0912175613733543,-2.523942543389523,8.395523131082616,3.868836923150965,-4.0055411231811116,-1.7073021599856744,-0.9920873754178201,-0.14104650708698485,0.049770611902724346
PNFICFKP3DE1J4B,0,3.2481892857833206,2.8976785119369377,1.6237938276055708,-1.8808880582487504,1.7048945112982417,-2.5715293087541746,-5.199458716349859,-0.7397366572404075,-0.3618202202134345,1.9178638575417724,1.7381950240211972,2.1779272083236476
NKA2LOSJQUX8H63,0,0.6962603077330063,2.0554958229348594,-2.29050887126345,2.7837169869599374,-3.6014090544634563,1.3150971771439717,1.3277718145481028,-2.469359568025629,-0.5100256178469251,-4.346548020763042,-0.648578264364782,1.0049860160299475
8KT8XUJ3U5HX5B9,0,2.4013305078816014,-4.407258946893057,5.086100271122705,7.141820923529096,0.8505866868466355,3.6765188848828316,-0.7572624314017562,0.885102591451259,-3.6877952901190234,7.541047193385181,0.6365853654272658,4.292850534697169
OZXQL1CTA8F64TO,1,-7.793132282731234,4.062828365904499,4.269553425585884,0.5672065877511397,1.1166630821498975,1.5107941682825492,-0.6054171714567509,-3.471273202033147,0.4152482873718728,-0.32652324825704926,-2.425021691636795,2.2884548309062884
1VU3X0EP3LTM3EO,1,-0.5269048075424027,1.7294687759058758,0.18384764151772393,6.9321514357107565,-0.7426785669184914,-2.2619309081019283,4.367917813264036,0.1841161953701424,-0.0037820731105311254,3.408677227209497,0.39204286113037784,-1.4101734537755592
QZKB5FA8PD1643T,0,0.4213763351241382,0.029507195071710873,-3.159600788641498,0.5365238434916955,0.4572562057982378,-1.9953436094307184,-0.7791320492583453,-3.9816731489814403,0.9420712585711276,4.727364992392893,-2.7295097219390683,-0.7258102766131169
3LQS4FITTDK2VEP,0,4.168262507981385,-0.6884188337931104,-4.675949497364428,-2.7026006828952065,1.9786143971562162,1.1301704045717473,2.2996432893052123,-1.2622172797122666,-5.125722311581185,-1.6509118300047882,0.8163762105879268,3.5795863944406685
KEX8A7HPZTL7Z6N,0,-2.3212792624819705,1.075588052974283,0.7540091873173296,-2.578178282097973,-0.8432397101990696,1.2078076386112342,0.5087364175252326,-2.7992452950112803,-0.7253250886376477,-3.945130122016419,-2.50095258904058,9.036155228236064
USC0SW5V030REGK,1,-2.065036366876072,-1.1424533410321436,2.8315487332763913,-3.396534439565513,-0.2284607691196246,3.6881813506959533,1.5248867968311748,0.4502466868154768,1.021557915816203,-2.5632618223336783,2.8731846543904567,-1.2995457524628775
I9WGFDV9OXOUQF1,0,2.7655716050270405,-2.79819374525636,5.882426172046022,0.22204384161224452,-0.9462636374790041,4.102423557009191,2.170348441898497,1.8121682866144115,3.415996133275889,-2.1960948531331237,3.3088030420616192,-2.248354611706303
YQC1AKBVG9ZTZKV,0,-0.3672226371406919,-1.181135841038649,-2.69942310438888,0.7076345903101706,5.198120550402614,4.913814865101285,0.818212143637124,-2.7080664143877398,-1.2317929985418274,0.8417868554313883,5.070476515853264,-3.090966135110736
UM44NFVOHPLL1S0,0,4.473002435166207,-2.0278214369784404,0.006859346645629098,5.551604788212479,-2.8621220054427123,3.3435868161559057,-3.069559229861812,0.8372224631539746,-1.661235684559104,1.128814173454461,5.557350217395857,-4.806743190963921
5RINSMF517WKP0A,0,0.35509126067840757,-0.9960238151339627,3.0228726997636453,-2.9967565154991735,-3.204206153082926,0.8983207380384084,3.3328763522293263,4.339346017447187,0.9117247846928932,-0.2969627054358504,0.5345732541408678,-2.6285158526638512
4W4JLLZTKV6D8AL,0,1.7836929032860684,-3.65992163882143,3.26454129093615,-1.3722820011310548,-1.685433143007925,-5.276080240369579,-1.0616539947282169,2.570817864413802,0.3411357175830327,0.15708354643982775,-0.8786526765833009,-0.5291259109522786
R3LOJ0M6CDOOHXZ,1,-0.8438911076914977,2.251381996363633,0.610634854510025,1.4838963003973846,-0.9234458647849638,5.722784954566451,-1.7555927386987085,1.416469707100103,-3.2568464285728194,-2.0839606698906707,-0.9595779674225735,4.022479514503402
RWIGRKY27YMFWDS,0,1.0977292237704226,-3.5580488153767167,-9.753798880394388,-1.7178292428122084,2.36644618465119,2.766543952352721,0.7414793065824438,-2.8710834736885285,2.1039377076916015,-0.6207913662112088,-1.97477801627167,3.5072882000495476
J061O38YIOYUEAF,1,6.53433853667136,-1.2408256443394294,1.4308899121783685,-0.16796648413236645,2.3345809655559417,-0.06601751643505395,2.44691704764535,3.8781188024392126,-1.5923488350714252,-4.498741405236344,0.46090770084358557,0.5329261213188633
5T6NCUQZILJXBOJ,0,-0.21213907353709477,0.2961024471058022,-4.717841678281488,6.957489088022744,-0.8269230780805388,2.386279816225037,0.07430757321301518,-0.7307106091120954,-0.6823257079364132,-0.12448247319667552,-1.7633977725284384,-3.8087176058954286
Z21U1TXFKEYJOX0,0,2.595330112322096,1.5710928975215626,1.7384708377441447,-0.7886064897721671,2.906990688512137,-3.146865484306078,-2.1331782324179747,-2.393247117963197,1.5778916307776338,-2.0800377003519883,-1.532944835447539,2.4047159506790248
BZX7I6C6U1BQY1V,0,-1.4998770592537898,-1.1933367097969754,-1.1479390869727217,5.591971050937489,-1.0415180510834428,3.6320467271113093,4.698325205328081,-3.415520956530074,-3.048644215864967,2.7347611500266353,0.31058652366710904,-4.332409707329352
PIXEOJBM34O7L18,0,-4.508666947500249,-4.059354726247484,-6.554928334388282,3.275364225347591,-0.6785416997615386,0.910393870149663,-8.609097997947984,-8.281275143386178,-1.1071954405470876,2.920148362456036,-0.903603182607924,5.103048936250471
1KK40CE13JSQFNQ,1,1.7351166402261486,0.7024606318943388,-1.6433846185852223,2.7572023890447372,0.27373160234974797,2.360371549749196,2.9313144737342753,-4.393489831521872,3.584272811493378,-3.519034166982716,1.678696642944884,-1.792174684709992
2097509ZYRXWU3P,1,4.4772178414648245,0.8012907618145717,2.693803237263501,-2.5004694786428745,1.3641848180691243,-0.09181495503145624,-2.9954182931102946,2.561545449801468,-0.24948144552517115,1.608225047623536,1.5719596525535615,1.1565748545889927
TBAKQM1RKPKTCG5,1,0.7842436279487814,-2.3852695381109905,-1.8208639263368398,0.9572785583219297,-0.7616688185566423,-8.719272218694273,0.9971411206885596,1.4175756515690505,-3.316754397297733,-2.314352871453008,-0.5823539751589228,0.03456453286623398
VUD14SU9F9U1N9U,0,-3.684561458371772,1.6900262450196215,-4.358094881472124,-0.44402231024274147,-8.300904916166852,-0.72866793529118,-3.1744084913421666,-1.7106450583812736,-2.5038086576123035,4.280055038029191,0.6210320360204381,-1.7371270379142667
P7QH3TN5B6PO5JZ,0,-1.0645983846629103,-2.3690138979297215,0.6170004900933798,-1.7475107299450365,1.7126384251899145,3.4855351804467576,-1.4872937549017358,0.7093261120997361,-1.6688838361682459,-1.007247878959927,1.85295314431462,1.36607592677946
56U2IIXYY9WK61E,0,3.7701425819857715,-0.586747203369791,-1.127302990848986,-2.46871913849232,2.7864816287184917,-0.1960850495719196,-2.9939718856335027,0.32778838324080684,1.7949038123596575,-2.954991590133057,1.1306460869677162,-0.5737134079807164
PHAX36T6XPF324P,0,2.539213416438021,2.414052142144248,-0.4980935279683014,1.9972457058177324,-2.9591634793176373,1.9027057247116548,0.3225645734584714,1.4565326941265033,-4.901732085183518,2.131152358063123,-0.5672966624165996,2.4974361117106554
GPMMUNEPBZAMUKI,0,0.7053983754188865,-3.161079946035651,3.470617231988728,-1.7128123540865685,-2.449426130477535,1.8829824046626853,5.132956443682721,-8.68542263786214,-0.3479180140936553,-0.4340838823017089,0.9039281863711618,5.49639469845875
BERGYM5B9QVVI0W,1,-3.528493391794577,0.7012950561566725,-0.4432121037771612,-1.8920464182400663,-3.4452823619993196,-3.4258701091708783,-1.3799019831293071,0.9164436065092998,-1.6946458992295796,2.178072765606379,-3.5353481478850712,3.5626610405314434
SESGEENEA8DB4G0,1,2.3998841459137137,-2.8146914242105403,-4.4891051023030215,0.9556554482976038,-3.065350789055753,3.5185851670311195,-2.292411640425156,-1.4667471240760606,2.6581219866766124,-3.151713042270118,-1.2095791907497468,-3.081196708250863
1MM8SJG7F2YT2XT,0,0.42817389206427836,2.5829971543209345,1.711661676774575,2.0850216370243397,-2.6295479379039723,-3.7629587411332377,2.4333363327345516,2.8430826404704783,-2.0804437285015087,-4.094878045021031,1.6823146442861077,0.8645859198932229
Z4QXHAGLY55QVAT,0,-4.014826917002775,-0.2390049676263511,-5.111624470085611,-3.2286491881357633,-3.0217558061987404,-2.506222751215451,-3.538212985327642,0.03566021887311828,0.2786176927811319,0.9152257398243521,1.8405771656712473,0.24471827732381402
TWE0NTAI5XVVIQW,1,-3.9054835342177343,-0.1597867031975792,0.05362472707351157,3.058814043024279,-8.382974437079739,1.646889300160101,3.290248943885616,-2.2866858537698556,-1.5329899958582045,1.394854572475612,-3.45193668946067,2.3869357977569035
KEWCU8TB12G0T54,0,1.6360424577580917,-0.05957934779455383,-2.593421655350126,0.37249847017503085,1.1105698175775893,0.9825359371328686,2.4679362594958842,1.1693782093677256,-0.3255196855558774,-3.2726702188009176,1.9518250926706324,-0.4068496691209583
AQNGDYMN6OSCD2B,0,2.3823943785622688,2.313481722466075,3.0812989293535944,3.895309329027171,-1.306010594664267,-3.5162914639498397,3.9028104845178664,-0.4296137118591137,1.2397642842019492,3.7076826553477735,1.0412808620361131,1.2409097726389409
VO75TSTMZADJ778,0,-1.6335954488222286,1.7131051511511846,0.05393358662447763,2.382529111365966,0.003266929761692579,0.6680258441807444,1.395303579694391,-1.1212848811215022,0.6453765113607524,3.7716523302447498,0.4826630872522447,0.24435757155491003
PR85B0TK6R7EIKM,0,3.106582180057818,-2.3715083953396086,-1.4474054679515167,0.758093884190226,0.5200241504739885,-3.343334141847354,2.9625045155498837,-0.532033949738123,0.7518976088573224,2.049057941841267,-4.484118002431709,-2.7923093050081027
Q4SZEJCRV6BYYS9,0,-1.6998210088478731,-1.26569193477033,2.789866008467919,-4.234038818269424,0.2534399184316752,-0.0909168893863552,0.33028092826096966,-2.2720626188885484,3.5590401244790217,-1.1566836897393682,-0.7346107963046069,0.10439933289873563
3VZ42F5ENRBICU4,1,0.9184483488492763,-3.9202229034509943,-2.205121036561639,-2.762029278655983,1.2921521978839254,-1.3273540396215777,0.5856777331201637,2.475895100036852,-4.320924189327968,-4.192853851421843,-0.43256787420744264,4.066507282749714
25TFXA6PHQUFPST,0,-4.146863171374594,4.533177208412586,-0.4615909229784523,-0.9537157250322184,-0.047240581425040715,2.96689419525688,2.896293907670173,-0.32705317915646215,-3.246439807411632,0.9727342120479431,-1.6472845266287621,1.1745329757853762
